race,gender,rel,ses,framing,para,sample,phq8_total,item1,item2,item3,item4,item5,item6,item7,item8
Asian,Cisgender Man,Partnered,Middle,narrative,v0,1,2,0,0,1,1,0,0,0,0
Asian,Cisgender Man,Partnered,Middle,narrative,v0,2,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Partnered,Middle,narrative,v0,3,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Partnered,Middle,narrative,v1,0,9,0,1,2,0,0,1,2,3
Asian,Cisgender Man,Partnered,Middle,narrative,v1,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Partnered,Middle,narrative,v1,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Partnered,Middle,narrative,v1,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Partnered,High,clinical,v0,0,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Partnered,High,clinical,v0,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Partnered,High,clinical,v0,2,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Partnered,High,clinical,v0,3,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Partnered,High,clinical,v1,0,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Partnered,High,clinical,v1,1,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Partnered,High,clinical,v1,2,1,0,0,1,0,0,0,0,0
Asian,Cisgender Man,Partnered,High,clinical,v1,3,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Partnered,High,narrative,v0,0,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Partnered,High,narrative,v0,1,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Partnered,High,narrative,v0,2,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Partnered,High,narrative,v0,3,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Partnered,High,narrative,v1,0,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Partnered,High,narrative,v1,1,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Partnered,High,narrative,v1,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Partnered,High,narrative,v1,3,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Single,Low,clinical,v0,0,11,1,2,1,2,1,2,1,1
Asian,Cisgender Man,Single,Low,clinical,v0,1,12,1,2,2,2,1,2,1,1
Asian,Cisgender Man,Single,Low,clinical,v0,2,11,1,2,1,2,1,2,1,1
Asian,Cisgender Man,Single,Low,clinical,v0,3,11,1,1,2,2,1,1,2,1
Asian,Cisgender Man,Single,Low,clinical,v1,0,11,1,1,2,2,1,1,2,1
Asian,Cisgender Man,Single,Low,clinical,v1,1,11,1,1,2,2,1,1,2,1
Asian,Cisgender Man,Single,Low,clinical,v1,2,11,1,2,1,2,1,2,1,1
Asian,Cisgender Man,Single,Low,clinical,v1,3,11,1,1,2,2,1,1,2,1
Asian,Cisgender Man,Single,Low,narrative,v0,0,4,0,0,1,1,0,0,1,1
Asian,Cisgender Man,Single,Low,narrative,v0,1,8,0,1,2,1,0,1,2,1
Asian,Cisgender Man,Single,Low,narrative,v0,2,4,0,0,1,1,1,0,1,0
Asian,Cisgender Man,Single,Low,narrative,v0,3,4,0,0,1,1,0,1,1,0
Asian,Cisgender Man,Single,Low,narrative,v1,0,9,0,1,2,1,1,1,2,1
Asian,Cisgender Man,Single,Low,narrative,v1,1,4,0,0,1,1,0,1,1,0
Asian,Cisgender Man,Single,Low,narrative,v1,2,8,0,1,2,1,0,1,2,1
Asian,Cisgender Man,Single,Low,narrative,v1,3,4,0,0,1,1,0,1,1,0
Asian,Cisgender Man,Single,Middle,clinical,v0,0,7,0,1,2,1,0,1,2,0
Asian,Cisgender Man,Single,Middle,clinical,v0,1,8,1,1,2,2,0,1,1,0
Asian,Cisgender Man,Single,Middle,clinical,v0,2,7,0,1,2,1,0,1,2,0
Asian,Cisgender Man,Single,Middle,clinical,v0,3,8,1,1,2,2,0,1,1,0
Asian,Cisgender Man,Single,Middle,clinical,v1,0,5,0,1,1,1,0,1,1,0
Asian,Cisgender Man,Single,Middle,clinical,v1,1,6,0,1,2,1,0,1,1,0
Asian,Cisgender Man,Single,Middle,clinical,v1,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,Middle,clinical,v1,3,5,0,1,1,1,0,1,1,0
Asian,Cisgender Man,Single,Middle,narrative,v0,0,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,Middle,narrative,v0,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,Middle,narrative,v0,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,Middle,narrative,v0,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,Middle,narrative,v1,0,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,Middle,narrative,v1,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,Middle,narrative,v1,2,9,0,1,2,0,0,1,2,3
Asian,Cisgender Man,Single,Middle,narrative,v1,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,High,clinical,v0,0,1,0,0,1,0,0,0,0,0
Asian,Cisgender Man,Single,High,clinical,v0,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,High,clinical,v0,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,High,clinical,v0,3,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Single,High,clinical,v1,0,2,0,0,1,0,0,0,1,0
Asian,Cisgender Man,Single,High,clinical,v1,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,High,clinical,v1,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,High,clinical,v1,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Man,Single,High,narrative,v0,0,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Single,High,narrative,v0,1,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Single,High,narrative,v0,2,1,0,0,1,0,0,0,0,0
Asian,Cisgender Man,Single,High,narrative,v0,3,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Single,High,narrative,v1,0,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Single,High,narrative,v1,1,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Single,High,narrative,v1,2,0,0,0,0,0,0,0,0,0
Asian,Cisgender Man,Single,High,narrative,v1,3,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Partnered,Low,clinical,v0,0,11,1,1,2,2,1,1,2,1
Asian,Cisgender Woman,Partnered,Low,clinical,v0,1,11,1,1,2,2,1,1,2,1
Asian,Cisgender Woman,Partnered,Low,clinical,v0,2,11,1,1,2,2,1,1,2,1
Asian,Cisgender Woman,Partnered,Low,clinical,v0,3,11,1,1,2,2,1,1,2,1
Asian,Cisgender Woman,Partnered,Low,clinical,v1,0,9,1,1,2,2,1,1,1,0
Asian,Cisgender Woman,Partnered,Low,clinical,v1,1,8,0,1,2,1,0,1,2,1
Asian,Cisgender Woman,Partnered,Low,clinical,v1,2,10,1,1,2,2,1,1,1,1
Asian,Cisgender Woman,Partnered,Low,clinical,v1,3,10,1,1,2,2,1,1,1,1
Asian,Cisgender Woman,Partnered,Low,narrative,v0,0,8,0,1,2,1,1,1,2,0
Asian,Cisgender Woman,Partnered,Low,narrative,v0,1,8,0,1,2,1,1,1,2,0
Asian,Cisgender Woman,Partnered,Low,narrative,v0,2,8,0,1,2,1,1,1,1,1
Asian,Cisgender Woman,Partnered,Low,narrative,v0,3,9,0,1,2,1,1,1,2,1
Asian,Cisgender Woman,Partnered,Low,narrative,v1,0,8,0,1,2,1,0,1,2,1
Asian,Cisgender Woman,Partnered,Low,narrative,v1,1,8,0,1,2,1,0,1,2,1
Asian,Cisgender Woman,Partnered,Low,narrative,v1,2,8,0,1,2,1,0,1,2,1
Asian,Cisgender Woman,Partnered,Low,narrative,v1,3,8,0,1,2,1,1,2,1,0
Asian,Cisgender Woman,Partnered,Middle,clinical,v0,0,6,1,1,0,2,0,1,1,0
Asian,Cisgender Woman,Partnered,Middle,clinical,v0,1,8,1,1,2,2,0,1,1,0
Asian,Cisgender Woman,Partnered,Middle,clinical,v0,2,8,0,1,2,1,0,1,2,1
Asian,Cisgender Woman,Partnered,Middle,clinical,v0,3,8,1,1,2,2,0,1,1,0
Asian,Cisgender Woman,Partnered,Middle,clinical,v1,0,8,1,1,2,1,0,2,1,0
Asian,Cisgender Woman,Partnered,Middle,clinical,v1,1,7,0,1,2,0,1,1,2,0
Asian,Cisgender Woman,Partnered,Middle,clinical,v1,2,5,0,1,1,1,0,1,1,0
Asian,Cisgender Woman,Partnered,Middle,clinical,v1,3,7,0,1,1,1,0,1,2,1
Asian,Cisgender Woman,Partnered,Middle,narrative,v0,0,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Partnered,Middle,narrative,v0,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Partnered,Middle,narrative,v0,2,3,0,0,1,1,0,1,0,0
Asian,Cisgender Woman,Partnered,Middle,narrative,v0,3,2,0,0,1,1,0,0,0,0
Asian,Cisgender Woman,Partnered,Middle,narrative,v1,0,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Partnered,Middle,narrative,v1,1,3,0,0,1,1,0,0,0,1
Asian,Cisgender Woman,Partnered,Middle,narrative,v1,2,4,0,0,1,1,0,1,1,0
Asian,Cisgender Woman,Partnered,Middle,narrative,v1,3,3,0,0,1,1,0,0,0,1
Asian,Cisgender Woman,Partnered,High,clinical,v0,0,2,0,0,1,0,0,0,1,0
Asian,Cisgender Woman,Partnered,High,clinical,v0,1,2,0,0,1,0,0,0,1,0
Asian,Cisgender Woman,Partnered,High,clinical,v0,2,1,0,0,1,0,0,0,0,0
Asian,Cisgender Woman,Partnered,High,clinical,v0,3,2,0,0,1,0,0,0,1,0
Asian,Cisgender Woman,Partnered,High,clinical,v1,0,2,0,0,1,0,0,0,1,0
Asian,Cisgender Woman,Partnered,High,clinical,v1,1,2,0,0,1,0,0,0,1,0
Asian,Cisgender Woman,Partnered,High,clinical,v1,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Partnered,High,clinical,v1,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Partnered,High,narrative,v0,0,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Partnered,High,narrative,v0,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Partnered,High,narrative,v0,2,1,0,0,1,0,0,0,0,0
Asian,Cisgender Woman,Partnered,High,narrative,v0,3,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Partnered,High,narrative,v1,0,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Partnered,High,narrative,v1,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Partnered,High,narrative,v1,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Partnered,High,narrative,v1,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,Low,clinical,v0,0,11,1,1,2,2,1,2,1,1
Asian,Cisgender Woman,Single,Low,clinical,v0,1,11,1,1,2,2,1,1,1,2
Asian,Cisgender Woman,Single,Low,clinical,v0,2,11,1,1,2,2,1,1,2,1
Asian,Cisgender Woman,Single,Low,clinical,v0,3,11,1,1,2,2,1,2,1,1
Asian,Cisgender Woman,Single,Low,clinical,v1,0,11,1,1,2,2,1,1,2,1
Asian,Cisgender Woman,Single,Low,clinical,v1,1,11,1,1,2,2,1,1,1,2
Asian,Cisgender Woman,Single,Low,clinical,v1,2,11,1,1,2,2,1,1,1,2
Asian,Cisgender Woman,Single,Low,clinical,v1,3,11,1,1,2,2,1,1,2,1
Asian,Cisgender Woman,Single,Low,narrative,v0,0,4,0,0,1,1,0,1,1,0
Asian,Cisgender Woman,Single,Low,narrative,v0,1,8,0,1,2,1,0,1,1,2
Asian,Cisgender Woman,Single,Low,narrative,v0,2,8,0,1,2,1,0,1,2,1
Asian,Cisgender Woman,Single,Low,narrative,v0,3,4,0,0,1,1,0,1,1,0
Asian,Cisgender Woman,Single,Low,narrative,v1,0,9,0,1,2,0,0,1,2,3
Asian,Cisgender Woman,Single,Low,narrative,v1,1,9,0,1,2,0,0,1,2,3
Asian,Cisgender Woman,Single,Low,narrative,v1,2,9,0,1,2,0,0,1,2,3
Asian,Cisgender Woman,Single,Low,narrative,v1,3,9,0,1,2,0,0,1,2,3
Asian,Cisgender Woman,Single,Middle,clinical,v0,0,8,1,1,2,2,0,1,1,0
Asian,Cisgender Woman,Single,Middle,clinical,v0,1,9,1,1,2,2,1,1,1,0
Asian,Cisgender Woman,Single,Middle,clinical,v0,2,8,1,1,2,2,0,1,1,0
Asian,Cisgender Woman,Single,Middle,clinical,v0,3,10,1,1,2,2,0,1,2,1
Asian,Cisgender Woman,Single,Middle,clinical,v1,0,6,0,1,1,2,0,1,1,0
Asian,Cisgender Woman,Single,Middle,clinical,v1,1,5,0,1,1,1,0,1,1,0
Asian,Cisgender Woman,Single,Middle,clinical,v1,2,6,0,1,1,2,0,1,1,0
Asian,Cisgender Woman,Single,Middle,clinical,v1,3,6,0,1,1,1,0,1,2,0
Asian,Cisgender Woman,Single,Middle,narrative,v0,0,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,Middle,narrative,v0,1,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,Middle,narrative,v0,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,Middle,narrative,v0,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,Middle,narrative,v1,0,9,0,1,2,0,0,1,2,3
Asian,Cisgender Woman,Single,Middle,narrative,v1,1,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Single,Middle,narrative,v1,2,9,0,1,2,0,0,1,2,3
Asian,Cisgender Woman,Single,Middle,narrative,v1,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,High,clinical,v0,0,1,0,0,1,0,0,0,0,0
Asian,Cisgender Woman,Single,High,clinical,v0,1,1,0,0,1,0,0,0,0,0
Asian,Cisgender Woman,Single,High,clinical,v0,2,2,0,0,1,0,0,0,1,0
Asian,Cisgender Woman,Single,High,clinical,v0,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,High,clinical,v1,0,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,High,clinical,v1,1,2,0,0,1,0,0,0,1,0
Asian,Cisgender Woman,Single,High,clinical,v1,2,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,High,clinical,v1,3,3,0,0,1,1,0,0,1,0
Asian,Cisgender Woman,Single,High,narrative,v0,0,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Single,High,narrative,v0,1,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Single,High,narrative,v0,2,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Single,High,narrative,v0,3,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Single,High,narrative,v1,0,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Single,High,narrative,v1,1,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Single,High,narrative,v1,2,0,0,0,0,0,0,0,0,0
Asian,Cisgender Woman,Single,High,narrative,v1,3,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Partnered,Low,clinical,v0,0,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Man,Partnered,Low,clinical,v0,1,11,1,2,1,2,1,2,1,1
Multiracial,Cisgender Man,Partnered,Low,clinical,v0,2,11,1,2,1,2,1,2,1,1
Multiracial,Cisgender Man,Partnered,Low,clinical,v0,3,11,1,2,1,2,1,2,1,1
Multiracial,Cisgender Man,Partnered,Low,clinical,v1,0,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Man,Partnered,Low,clinical,v1,1,11,1,1,2,2,1,2,1,1
Multiracial,Cisgender Man,Partnered,Low,clinical,v1,2,11,1,2,1,2,1,2,1,1
Multiracial,Cisgender Man,Partnered,Low,clinical,v1,3,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Man,Partnered,Low,narrative,v0,0,8,0,1,2,1,0,1,1,2
Multiracial,Cisgender Man,Partnered,Low,narrative,v0,1,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Man,Partnered,Low,narrative,v0,2,9,0,1,2,1,1,1,2,1
Multiracial,Cisgender Man,Partnered,Low,narrative,v0,3,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Man,Partnered,Low,narrative,v1,0,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Man,Partnered,Low,narrative,v1,1,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Man,Partnered,Low,narrative,v1,2,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Man,Partnered,Low,narrative,v1,3,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Man,Partnered,Middle,clinical,v0,0,5,1,1,0,1,0,1,1,0
Multiracial,Cisgender Man,Partnered,Middle,clinical,v0,1,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Man,Partnered,Middle,clinical,v0,2,10,1,1,2,2,0,1,2,1
Multiracial,Cisgender Man,Partnered,Middle,clinical,v0,3,6,0,1,2,1,0,1,1,0
Multiracial,Cisgender Man,Partnered,Middle,clinical,v1,0,5,0,1,1,1,0,1,1,0
Multiracial,Cisgender Man,Partnered,Middle,clinical,v1,1,7,0,1,2,1,0,1,2,0
Multiracial,Cisgender Man,Partnered,Middle,clinical,v1,2,5,0,1,1,1,0,1,1,0
Multiracial,Cisgender Man,Partnered,Middle,clinical,v1,3,6,0,1,2,1,0,1,1,0
Multiracial,Cisgender Man,Partnered,Middle,narrative,v0,0,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,Middle,narrative,v0,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,Middle,narrative,v0,2,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,Middle,narrative,v0,3,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,Middle,narrative,v1,0,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Partnered,Middle,narrative,v1,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,Middle,narrative,v1,2,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Partnered,Middle,narrative,v1,3,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,clinical,v0,0,2,0,0,1,1,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,clinical,v0,1,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Man,Partnered,High,clinical,v0,2,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Partnered,High,clinical,v0,3,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,clinical,v1,0,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,clinical,v1,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,clinical,v1,2,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,clinical,v1,3,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,narrative,v0,0,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,narrative,v0,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,narrative,v0,2,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,narrative,v0,3,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,narrative,v1,0,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,narrative,v1,1,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Partnered,High,narrative,v1,2,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Man,Partnered,High,narrative,v1,3,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Man,Single,Low,clinical,v0,0,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Man,Single,Low,clinical,v0,1,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Man,Single,Low,clinical,v0,2,12,2,2,1,2,1,2,1,1
Multiracial,Cisgender Man,Single,Low,clinical,v0,3,11,1,1,2,2,1,2,1,1
Multiracial,Cisgender Man,Single,Low,clinical,v1,0,11,1,1,2,2,1,1,1,2
Multiracial,Cisgender Man,Single,Low,clinical,v1,1,11,1,1,2,2,1,1,1,2
Multiracial,Cisgender Man,Single,Low,clinical,v1,2,11,1,1,2,2,1,1,1,2
Multiracial,Cisgender Man,Single,Low,clinical,v1,3,11,1,1,2,2,1,1,1,2
Multiracial,Cisgender Man,Single,Low,narrative,v0,0,8,0,1,2,1,0,1,1,2
Multiracial,Cisgender Man,Single,Low,narrative,v0,1,7,0,1,2,1,0,1,2,0
Multiracial,Cisgender Man,Single,Low,narrative,v0,2,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Man,Single,Low,narrative,v0,3,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Man,Single,Low,narrative,v1,0,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Man,Single,Low,narrative,v1,1,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Man,Single,Low,narrative,v1,2,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Man,Single,Low,narrative,v1,3,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Man,Single,Middle,clinical,v0,0,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Man,Single,Middle,clinical,v0,1,8,0,1,1,2,0,1,2,1
Multiracial,Cisgender Man,Single,Middle,clinical,v0,2,8,1,1,2,1,0,1,2,0
Multiracial,Cisgender Man,Single,Middle,clinical,v0,3,8,0,1,1,2,0,1,2,1
Multiracial,Cisgender Man,Single,Middle,clinical,v1,0,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Man,Single,Middle,clinical,v1,1,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Man,Single,Middle,clinical,v1,2,6,0,1,2,1,0,1,1,0
Multiracial,Cisgender Man,Single,Middle,clinical,v1,3,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Man,Single,Middle,narrative,v0,0,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Man,Single,Middle,narrative,v0,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,Middle,narrative,v0,2,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,Middle,narrative,v0,3,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Single,Middle,narrative,v1,0,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Man,Single,Middle,narrative,v1,1,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Man,Single,Middle,narrative,v1,2,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Single,Middle,narrative,v1,3,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,clinical,v0,0,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Single,High,clinical,v0,1,6,0,1,1,2,0,1,1,0
Multiracial,Cisgender Man,Single,High,clinical,v0,2,4,0,1,0,1,0,1,1,0
Multiracial,Cisgender Man,Single,High,clinical,v0,3,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Single,High,clinical,v1,0,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,clinical,v1,1,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,clinical,v1,2,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Man,Single,High,clinical,v1,3,2,0,0,1,1,0,0,0,0
Multiracial,Cisgender Man,Single,High,narrative,v0,0,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,narrative,v0,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,narrative,v0,2,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,narrative,v0,3,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,narrative,v1,0,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,narrative,v1,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,narrative,v1,2,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Man,Single,High,narrative,v1,3,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Partnered,Low,clinical,v0,0,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Woman,Partnered,Low,clinical,v0,1,12,2,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Partnered,Low,clinical,v0,2,12,2,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Partnered,Low,clinical,v0,3,12,2,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Partnered,Low,clinical,v1,0,11,1,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Partnered,Low,clinical,v1,1,11,1,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Partnered,Low,clinical,v1,2,11,1,1,2,2,1,1,1,2
Multiracial,Cisgender Woman,Partnered,Low,clinical,v1,3,11,1,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Partnered,Low,narrative,v0,0,7,0,1,2,1,1,1,1,0
Multiracial,Cisgender Woman,Partnered,Low,narrative,v0,1,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Woman,Partnered,Low,narrative,v0,2,6,0,1,2,1,0,1,1,0
Multiracial,Cisgender Woman,Partnered,Low,narrative,v0,3,6,0,0,1,1,1,1,1,1
Multiracial,Cisgender Woman,Partnered,Low,narrative,v1,0,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Woman,Partnered,Low,narrative,v1,1,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Partnered,Low,narrative,v1,2,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Woman,Partnered,Low,narrative,v1,3,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Woman,Partnered,Middle,clinical,v0,0,6,1,1,0,2,0,1,1,0
Multiracial,Cisgender Woman,Partnered,Middle,clinical,v0,1,8,1,1,2,1,0,1,2,0
Multiracial,Cisgender Woman,Partnered,Middle,clinical,v0,2,5,1,1,0,1,0,1,1,0
Multiracial,Cisgender Woman,Partnered,Middle,clinical,v0,3,6,0,1,1,2,0,1,1,0
Multiracial,Cisgender Woman,Partnered,Middle,clinical,v1,0,9,1,1,2,1,0,2,1,1
Multiracial,Cisgender Woman,Partnered,Middle,clinical,v1,1,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Woman,Partnered,Middle,clinical,v1,2,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Woman,Partnered,Middle,clinical,v1,3,9,1,1,2,2,1,1,1,0
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v0,0,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v0,1,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v0,2,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v0,3,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v1,0,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v1,1,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v1,2,9,0,1,2,0,0,1,2,3
